0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0005,0.00309300292981528,0.003045898199324212,0.0030002066985036218,0.0029558657683467766,0.0029128164000641666,0.0028710029730955136,0.0028303730153667653,0.0027908769836192467,0.002752468061877377,0.0027151019763313015,0.0026787368250955563,0.0026433329214674956,0.0026088526494528574,0.002575260330452861,0.0025425221001195695,0.00251060579448607,0.002479480844566625,0.00244911817870074,0.0024194901319854172,0.002390570362202556,0.0023623337717044494,0.0023347564347705276,0.00230781552999344,0.0022814892772928803,0.0022557568791917557,0.002230598466022005,0.0022059950447566095,0.002181928451190917,0.0021583813052202345,0.002135336968982312,0.0021127795076528668,0.002090693652700002,0.002069064767419472,0.0020478788145872977,0.002027122326079551,0.00200678237432108,0.0019868465454360405,0.001967302913983044,0.00194814001916687,0.001929346842427046,0.0019109127863111866,0.0018928276545480162,0.0018750816332413066,0.0018576652731118763,0.0018405694727201191,0.001823785462606486,0.0018073047902918435,0.0017911193060838179,0.0017752211496390319,0.0017596027372346916,0.0017442567497062233,0.001729176121010633,0.001714354027378068,0.0016997838770165643,0.0016854593003373661,0.0016713741406703458,0.0016575224454411167,0.0016438984577832473,0.0016304966085607686,0.0016173115087777456,0.0016043379423531605,0.0015915708592407958,0.001579005368874996,0.001566636733924505,0.001554460364337559,0.0015424718116625522,0.0015306667636294834,0.0015190410389783414,0.001507590582521388,0.0014963114604270844,0.0014851998557141516,0.0014742520639449202,0.0014634644891077478,0.0014528336396789126,0.0014423561248548976,0.0014320286509465526,0.0014218480179270505,0.001411811116126066,0.0014019149230629737,0.0013921565004123195,0.0013825329910951414,0.0013730416164901079,0.0013636796737587502,0.0013544445332793731,0.0013453336361845345,0.001336344491997254,0.0013274746763613505,0.0013187218288615746,0.0013100836509294107,0.0013015579038306586,0.0012931424067310787,0.0012848350348365963,0.0012766337176047368,0.0012685364370241276,0.0012605412259590577,0.001252646166556255,0.0012448493887111552,0.0012371490685910993,0.0012295434272130024,0.0012220307290731686,
0.001,0.006185976758144821,0.006091769059140414,0.006000387689333596,0.00591170734202914,0.0058256100098365,0.0057419844608207924,0.005660725759127915,0.005581734825740364,0.005504918035498263,0.005430186846940082,0.005357457461886442,0.005286650512015717,0.005217690769967169,0.005150506882761188,0.0050850311255509475,0.005021199173919129,0.004958949893110605,0.004898225142749479,0.004838969595729387,0.0047811305700913385,0.004724657872815405,0.004669503654552731,0.004615622274414331,0.004562970174013691,0.004511505760032571,0.00446118929464479,0.004411982793191205,0.004363849928552213,0.004316755941711926,0.004270667558051229,0.004225552908946141,0.004181381458283347,0.004138123933536771,0.0040957522610783085,0.004054239505422392,0.004013559812128008,0.003973688354103924,0.003934601281082789,0.003896275672048007,0.0038586894904140564,0.0038218215417761096,0.0037856514340587014,0.00375015953990606,0.0037153269611683287,0.003681135495348693,0.003647567603886201,0.0036146063821582437,0.003582235531094815,0.0035504393303044776,0.0035192026126188787,0.003488510739969275,0.003458349580514411,0.0034287054869447013,0.003399565275892714,0.0033709162083847143,0.003342745971272364,0.003315042659587707,0.003287794759768334,0.003260991133703072,0.0032346210035517358,0.0032086739372954903,0.0031831398349771263,0.003158008915593132,0.003133271704601776,0.0031089190220137653,0.0030849419710339532,0.0030613319272246287,0.003038080528162628,0.003015179663564216,0.002992621465853262,0.002970398301149631,0.0029485027606561613,0.002926927652423737,0.002905665993475305,0.0028847110022706657,0.002864056091495001,0.002843694861154981,0.002823621091967281,0.002803828739025174,0.002784311925729596,0.0027650649379719673,0.0027460822185565886,0.002727358361851232,0.002708888108655091,0.0026906663412738577,0.0026726880787922426,0.0026549484725347495,0.0026374428017060356,0.0026201664692026114,0.002603114997588079,0.002586284025224511,0.0025696693025529225,0.0025532666885162234,0.0025370721471182833,0.0025210817441131137,0.002505291643818486,0.002489698106048515,0.002474297483160114,0.0024590862172083855,0.0024440608372062918,
0.0015,0.009278892307387434,0.00913758509637891,0.009000517061844574,0.008867500271199891,0.008738357738082788,0.008612922636887193,0.008491037583969527,0.008372553979018113,0.00825733140079198,0.008145237052064266,0.008036145249158813,0.007929936951955615,0.007826499330671342,0.0077257253661011365,0.007627513480345069,0.007531767195341235,0.0074383948167931445,0.0073473091413151816,0.007258427184830501,0.007171669930443644,0.007086962094178055,0.007004231907118971,0.006923410912636918,0.006844433777487804,0.006767238115694285,0.006691764324210786,0.006617955429462523,0.006545756943928245,0.00647511673200815,0.0064059848844831195,0.006338313600930072,0.0062720570795114046,0.006207171413604509,0.006143614494781278,0.0060813459216870255,0.006020326914404645,0.0059605202339225215,0.005901890106354893,0.005844402151590588,0.005788023316071231,0.005732721809422697,0.0056784670446845716,0.005625229581901608,0.00557298107485846,0.0055216942207553625,0.005471342712637004,0.005421901194400408,0.0053733452182202586,0.005325651204241392,0.005278796402398906,0.005232758856235973,0.005187517368598488,0.00514305146909393,0.0050993413832094965,0.005056368002991643,0.0050141128591956845,0.0049725580948202005,0.004931686439946544,0.004891481187809002,0.0048519261720259685,0.004813005744926894,0.004774704756914008,0.004737008536801656,0.004699902873079568,0.004663373996049888,0.004627408560790748,0.004591993630902118,0.004557116662992303,0.004522765491866097,0.004488928316377782,0.004455593685914417,0.004422750487476945,0.0043903879333284275,0.004358495549180638,0.004327063162891783,0.004296080893649785,0.004265539141616915,0.004235428578013021,0.0042057401356158045,0.004176464999657842,0.004147594599101132,0.004119120598271046,0.004091034888832574,0.004063329582092503,0.004035997001612339,0.004009029676117335,0.00398242033268792,0.003956161890220473,0.003930247453145083,0.0039046703053886352,0.0038794239045720534,0.00385450187643121,0.003829898009451528,0.0038056062497067397,0.0037816206958928202,0.0037579355945485463,0.0037345453354545345,0.0037114444472030454,0.00368862759293119,0.0036660895662105546,
0.002,0.012371720460544805,0.012183318939755312,0.01200056906061504,0.011823220297868748,0.011651036716081281,0.011483795922927247,0.011321288111305871,0.011163315181610865,0.011009689936438896,0.010860235340857493,0.010714783842089924,0.010573176743123325,0.010435263625319382,0.010300901815613132,0.010169955894334441,0.010042297240084378,0.009917803608452458,0.00979635874167534,0.009677852006618106,0.009562178058709387,0.009449236529685363,0.009338931737197917,0.009231172414521654,0.009125871458755387,0.00902294569605852,0.008922315662592942,0.00882390539995819,0.008727642264013393,0.00863345674607521,0.008541282305566934,0.008451055213272378,0.008362714404418712,0.008276201340876685,0.008191459881824957,0.008108436162278078,0.008027078478926104,0.007947337182777412,0.007869164578136354,0.00779251482748411,0.007717343861863948,0.007643609296403055,0.007571270350630579,0.00750028777327727,0.007430623771265316,0.007362241942618579,0.007295107213042968,0.007229185775944872,0.007164445035672161,0.007100853553777527,0.00703838099811813,0.006976998094618372,0.00691667658153466,0.0068573891660720695,0.006799109483213029,0.006741812056627495,0.006685472261542937,0.006630066289460406,0.006575571114610548,0.006521964462050174,0.006469224777306688,0.006417331197483294,0.006366263523743758,0.006316002195100434,0.006266528263434132,0.006217823369678752,0.006169869721107884,0.006122650069664307,0.006076147691276963,0.006030346366113275,0.005985230359717879,0.005940784404991655,0.0058969936849676986,0.005853843816343495,0.005811320833730739,0.005769411174586623,0.005728101664792469,0.005687379504847469,0.005647232256647099,0.005607647830817626,0.0055686144745794855,0.0055301207601140346,0.005492155573409483,0.005454708103563063,0.0054177678325179005,0.0053813245252140735,0.005345368220134484,0.0053098892202272305,0.0052748780841870525,0.005240325618079454,0.005206222867291837,0.0051725611087968925,0.005139331843714148,0.005106526790156403,0.005074137876348416,0.005042157234005738,0.00501057719196243,0.004979390270036699,0.0049485891731241806,0.0049181667855091446,0.004888116165384211,
0.0025,0.01546443208736285,0.01522894319461701,0.015000517900107908,0.01477884312995376,0.014563624039307756,0.014354582704895235,0.014151456928467133,0.013953999140347577,0.013761975393443758,0.01357516443913049,0.013393356877341049,0.013216354374005646,0.013043968939693824,0.012876022263949004,0.0127123451003637,0.012552776697940223,0.012397164274723595,0.012245362530085622,0.0120972331923898,0.011952644599078471,0.011811471306503769,0.011673593727073002,0.011538897791503862,0.01140727463418552,0.011278620299822429,0.011152835469700343,0.011029825206060204,0.010909498713197895,0.010791769114026966,0.010676553240949247,0.010563771439975795,0.010453347387129183,0.01034520791623797,0.010239282857307309,0.010135504884715603,0.010033809374547288,0.009934134270426782,0.009836419957268352,0.009740609142402473,0.009646646743580648,0.009554479783398915,0.009464057289714823,0.0093753302016648,0.009288251280917863,0.009202775027828358,0.009118857602175269,0.00903645674819797,0.008955531723659111,0.008876043232684636,0.008797953362148173,0.00872122552138372,0.008645824385025046,0.008571715838784301,0.008498866927995107,0.008427245808756931,0.008356821701528776,0.008287564847029985,0.008219446464315536,0.008152438710901723,0.00808651464482621,0.008021648188533811,0.007957814094486376,0.0078949879124015,0.007833145958030738,0.00777226528339358,0.007712323648388678,0.007653299493708448,0.0075951719149878775,0.007537920638122282,0.007481525995692999,0.007425968904443221,0.007371230843749963,0.007317293835041042,0.007264140422109095,0.007211753652277289,0.007160117058374077,0.0071092146414768066,0.007059030854386029,0.007009550585794847,0.006960759145119319,0.006912642247957976,0.006865186002150227,0.006818376894405066,0.0067722017774730185,0.006726647857835834,0.006681702683889608,0.006637354134598474,0.0065935904085971525,0.006550400013721744,0.006507771756949264,0.006465694734727466,0.006424158323677331,0.006383152171651663,0.006342666189133872,0.006302690540962084,0.006263215638364103,0.006224232131289955,0.006185730901028877,0.006147703053098656,0.006110139910395648,
0.003,0.01855699805787299,0.018274430464657054,0.018000337790521605,0.017734344468090302,0.017476096792734905,0.017225261354978857,0.016981523605830995,0.016744586542086142,0.0165141695000536,0.016290007047425697,0.016071847964098357,0.015859454303726123,0.01565260052864918,0.015451072711588,0.015254667798171301,0.015063192924958115,0.014876464788143872,0.0146943090586104,0.014516559839399814,0.014343059162066078,0.014173656518693154,0.01400820842666781,0.013846578023563936,0.013688634689735886,0.01353425369643526,0.01338331587745992,0.013235707322519897,0.01309131909066306,0.01295004694224609,0.012811791088065998,0.012676455954383872,0.012543949962678949,0.012414185323066814,0.01228707784040299,0.01216254673217266,0.012040514457338796,0.011920906555387464,0.011803651494868408,0.011688680530783776,0.011575927570227936,0.011465329045726785,0.0113568237957666,0.011250352952041057,0.011145859832979567,0.01104328984315271,0.010942590378179544,0.010843710734789147,0.010746602025713236,0.010651217099109923,0.010557510462239635,0.01046543820913365,0.010374957952013826,0.010286028756238394,0.010198611078564224,0.010112666708529908,0.010028158712777194,0.009945051382140415,0.009863310181344585,0.009782901701163454,0.00970379361289827,0.009625954625046952,0.00954935444204172,0.009473963724940934,0.00939975405396795,0.00932669789279656,0.009254768554488795,0.009183940168996457,0.009114187652143507,0.009045486676010885,0.008977813640650584,0.008911145647059759,0.008845460471349908,0.008780736540049999,0.008716952906485685,0.008654089228180601,0.008592125745228229,0.008531043259586254,0.0084708231152477,0.00841144717924595,0.0083528978234529,0.008295157907131982,0.008238210760209757,0.008182040167231747,0.00812663035197009,0.008071965962652401,0.008018032057782707,0.007964814092526954,0.00791229790563709,0.007860469706889018,0.007809316065010907,0.007758823896079866,0.00770898045236577,0.0076597733116022925,0.007611190366666203,0.007563219815646934,0.007515850152289272,0.007469070156792893,0.007422868886953434,0.007377235669630175,0.007332160092526602,
0.0035,0.021649389243416427,0.021319753354871303,0.02100000294342888,0.020689700014344975,0.020388432062747423,0.020095810246645394,0.019811467714790615,0.019535058074298693,0.019266253984595427,0.019004745865708782,0.018750240710207207,0.018502460989213446,0.018261143643919717,0.018026039154911203,0.01779691068238539,0.017573533271047884,0.01735569311408071,0.01714318687112682,0.016935821035723622,0.01673341134805365,0.01653578224927056,0.016342766374007587,0.01615420407798811,0.015969942997938635,0.015789837641257118,0.015613749003115953,0.015441544208883886,0.015273096179935181,0.015108283321081347,0.014946989228010701,0.014789102413257857,0.014634516049348524,0.014483127727876697,0.014334839233373508,0.014189556330919069,0.014047188566532715,0.013907649079453981,0.013770854425495967,0.013636724410716804,0.013505181934712954,0.013376152842891188,0.013249565787125007,0.013125352094245387,0.013003445641856957,0.012883782741007963,0.01276630202527673,0.012650944345869072,0.012537652672350014,0.012426371998659879,0.01231704925408956,0.012209633218912417,0.012104074444390947,0.012000325176895987,0.01189833928589403,0.011798072195574195,0.011699480819902542,0.01160252350090451,0.011507159949990171,0.011413351192148572,0.011321059512848822,0.011230248407496072,0.01114088253330007,0.011052927663423008,0.010966350643281771,0.010881119348887365,0.010797202647111677,0.010714570357778192,0.010633193217479901,0.010553042845033158,0.010474091708481962,0.010396313093571932,0.010319681073618383,0.01024417048069687,0.010169756878089218,0.010096416533921475,0.010024126395934146,0.009952864067328461,0.00988260778363536,0.009813336390557148,0.00974502932273435,0.009677666583393108,0.009611228724830768,0.009545696829699551,0.009481052493050767,0.009417277805103394,0.009354355334703534,0.009292268113442269,0.009230999620401933,0.009170533767501635,0.009110854885414986,0.009051947710033993,0.008993797369454678,0.008936389371460973,0.008879709591484972,0.008823744261022289,0.00876847995648278,0.008713903588457523,0.008660002391384172,0.008606763913593354,0.008554176007720021,
0.004,0.024741576516740502,0.024364884471315348,0.023999487571214853,0.0236448854714489,0.023300606936337523,0.02296620775398903,0.02264126882744431,0.02232539442528153,0.02201821057636272,0.021719363595061734,0.02142851872477234,0.021145358888780445,0.020869583538720753,0.020600907591842504,0.02033906044919851,0.02008378508766201,0.019834837219377437,0.0195919845128762,0.019355005870645266,0.019123690758433842,0.018897838582028027,0.018677258107621005,0.018461766922262975,0.018251190931195867,0.018045363889164792,0.017844126963057594,0.017647328323457445,0.017454822762902996,0.017266471338841564,0.017082141039432175,0.016901704470510776,0.016725039562171074,0.016552029293542058,0.016382561434459625,0.01621652830283459,0.016053826536616283,0.015894356879337417,0.015738023978306242,0.0155847361945843,0.015434405423954885,0.015286946928147572,0.015142279175640169,0.01500032369140995,0.014861004915052869,0.014724250066732066,0.014589989020456383,0.014458154184225453,0.014328680386611411,0.014201504769377385,0.01407656668576141,0.013953807604080076,0.01383317101633016,0.013714602351488537,0.013598048893231079,0.013483459701810035,0.013370785539846691,0.013259978801812379,0.013150993446985733,0.013043784935687863,0.012938310168610193,0.01283452742906104,0.012732396327968836,0.012631877751489393,0.012532933811074759,0.012435527795869554,0.012339624127309415,0.0122451883158035,0.012152186919390353,0.012060587504262985,0.011970358607065431,0.011881469698868616,0.011793891150739052,0.011707594200818603,0.01162255092283878,0.011538734195996957,0.01145611767612636,0.011374675768095536,0.01129438359937636,0.01121521699472353,0.0111371524519112,0.011060167118475779,0.010984238769416333,0.010909345785807238,0.010835467134279481,0.010762582347330012,0.010690671504420258,0.010619715213827222,0.010549694595212395,0.010480591262875628,0.010412387309662754,0.010345065291497327,0.010278608212508481,0.010212999510728269,0.010148223044333196,0.010084263078405908,0.010021104272194336,0.009958731666846483,0.009897130673600447,0.009836287062409863,0.009776186950986377,
0.0045,0.0278335307522399,0.027409796421270873,0.026998765887129624,0.026599876542690377,0.026212598500796623,0.02583643225119333,0.025470906515816984,0.02511557628314043,0.024770021004384777,0.02443384293626915,0.02410666561660488,0.023788132460482645,0.02347790546607451,0.023175664020199924,0.02288110379480229,0.022593935726369613,0.022313885071119584,0.02204069052947086,0.021774103433947374,0.02151388699522062,0.021259815601493398,0.02101167416687571,0.020769257524803793,0.02053236986291258,0.020300824196095114,0.020074441874773263,0.01985305212566584,0.019636491622576965,0.019424604084940348,0.019217239902048724,0.019014255781071993,0.01881551441712599,0.01862088418379751,0.018430238842661314,0.018243457270443658,0.018060423202594527,0.017881024992128784,0.017705155382686834,0.017532711294845658,0.017363593624787073,0.017197707054497493,0.017034959872736146,0.016875263806065768,0.016718533859292284,0.016564688164707853,0.016413647839576172,0.016265336851338852,0.01611968189005943,0.01597661224765585,0.015836059703503613,0.015697958416020844,0.015562244819873972,0.015428857528466584,0.0152977372413978,0.015168826656596938,0.015042070386861273,0.014917414880541638,0.014794808346137422,0.014674200680577832,0.014555543400981167,0.014438789579696775,0.014323893782446952,0.01421081200939765,0.014099501638997487,0.013989921374434456,0.013882031192569196,0.013775792295212171,0.013671167062620272,0.013568119009095632,0.013466612740576894,0.013366613914119195,0.01326808919916547,0.013171006240517528,0.01307533362292037,0.01298104083717832,0.012888098247726451,0.012796477061584632,0.012706149298626087,0.012617087763095962,0.012529266016319016,0.012442658350538848,0.01235723976383444,0.012272985936062535,0.012189873205777227,0.012107878548080776,0.012026979553362184,0.011947154406882219,0.011868381869165799,0.011790641257164941,0.01171391242615682,0.011638175752344042,0.011563412116125387,0.011489602886007066,0.011416729903126102,0.011344775466358873,0.01127372231798908,0.011203553629910839,0.01113425299034372,0.011065804391037713,0.010998192214947161,
